ID,Tipo de inmueble,Precio (admin_included),Estrato,Baños,Habitaciones,Parqueaderos,Area,Area Privada,Piso,Facilities,Descripción,Antiguedad,Estado
191072990.0,Habitación,850000.0,4.0,2.0,2.0,,12.0,,2.0,,"Hermosa habitación amplia, iluminada con vista al Park Way.  Excelente Ubicación. Incluye servicios de agua, luz,gas, wifi. No se aceptan mascotas, ni fumadores. Sin amoblar,  el baño se comparte.  No es casa de familia. Se firma contrato. Requisitos: certificado laboral, 3 últimos extractos bancarios,  fotocopia de la cédula.",16 a 30 años,
191081315.0,Apartamento,2500000.0,4.0,1.0,,1.0,37.0,34.0,6.0,Loft,"Lindo Aparta estudio tipo Loft, iluminado, con cortinas, un baño, zona de lavandería independiente, Depósito junto al apartamento, parqueadero en sótano, sitio estratégico para Universidades, sector Bancario, sector Gobierno, excelentes zonas sociales, Salón Comunal, Piscina climatizada, Áreas de Coworking, Gimnasio, Teatrino, Zonas de juegos para niños, Zona para Mascotas, Sauna, Turco, cerca transporte público.",1 a 8 años,
10982625.0,Apartaestudio,1900000.0,4.0,1.0,1.0,,32.0,32.0,5.0,"Amoblado, Ascensor, Cerca centro comercial, Closet, Cocina tipo Americano, Instalación de gas, Shut de basura, Trans. Público cercano, Vista panorámica, Zona de BBQ, Zona Residencial","Apartaestudio en arriendo en Galerías, Teusaquillo. ¡No pierdas la oportunidad de vivir en este acogedor aparta estudio amoblado! Cuenta con 32 metros cuadrados, es el espacio perfecto para ti. Ubicado en una zona tranquila y muy central, cuenta con red de gas, cuenta con calentador de agua a gas, un lindo balcón, closet, 1 baño, cocina integral tipo americano, zona de lavandería comunal y el edificio tiene parqueaderos disponibles para tu comodidad. El edificio es inteligente, cuenta con ascensor, citofonía, Terraza, BBQ, zona de lavandería comunal, coworking, circuito cerrado de TV, ingreso con huella o tarjetas. Queda cerca del Estadio El Campin, Movistar Arena, Centro Comercial Galerías y Carulla Galerías y con vías de fácil acceso como la  Carrera 30, Calle 57 y Calle 53. ¡Contáctanos ahora y haz de este lugar tu nuevo hogar! 6",1 a 8 años,
192025244.0,Casa,7000000.0,4.0,2.0,2.0,,265.0,,2.0,"Balcón, Calentador, Citófono, Instalación de gas, Piso en Baldosa /  Mármol, Tanques de Agua, Vista panorámica, Zona Industrial, Zona Residencial","Casa de 3 niveles en el corazón de Teusaquillo! Situada a solo pasos de la Cra 30, ubicación es inmejorable, cerca del Park Way, rodeada de oficinas bancarias, una variedad de restaurantes, teatros, cines, esta propiedad en un lote de aproximadamente 6,30 x 18 metros se presenta como una oportunidad única tanto para empresas como para el hogar. Piso 1: Recepción, dos escaleras hacia el segundo piso, bodega, garaje, 2 baños y 2 oficinas o alcobas, ideales para uso administrativo. Piso 2: 4 elegantes oficinas administrativas y de gerencia, 2 baños, una amplia terraza perfecta para el esparcimiento de empleados, balcón y la posibilidad de acondicionar un tercer baño. Altillo en la parte posterior que ofrece otra opción de oficina. La propiedad puede transformarse fácilmente en una empresa de bajo impacto o para quienes  buscan vivienda, o para constructores interesados en desarrollar un nuevo proyecto. contacta a PEDRO VACCA : TRES TRECE TRES VEINTISIETE VEINTICINCO SEIS NUEVE.",más de 30 años,
191972635.0,Apartamento,1800000.0,4.0,1.0,1.0,,30.0,30.0,0.0,"Ascensor, Balcón, Bombas de gasolina, Canchas Deportivas, Cerca a sector comercial, Cerca centro comercial, Circuito cerrado de TV, Citófono, Closet, Cocina Integral, Colegios / Universidades, Comedor, Cómodas vias de acceso, En Edificio, Gimnasio, Loft, Parqueadero Visitantes, Parques cercanos, Piso en Madera, Planta Eléctrica, Portería / Recepción, Restaurantes, Servicios independientes, Servicios Públicos, Sobre vía principal, Supermercados / C.Comerciales, Todos los Servicios, Trans. Público cercano, Ventilación Natural, Vigilancia 24x7, Vigilancia privada 24*7, Vista panorámica, Zona de BBQ, Zona de lavandería, Zona Residencial, Zonas Verdes","EXCELENTE APARTAESTUDIO TIPO LOFT EN NICOLAS DE FEDERMAN, CON LINDA VISTA AL PARQUE DE LOS NOVIOS, SEXTO PISO CON ASCENSOR, BAÑO, ESPACIO PARA LAVADORA, COCINA INTEGRAL ABIERTA Y ZONA DE HABITACION CON CLOSET. BALCON. PISOS EN MADERA LAMINADA. EDIFICIO CON GIMNASIO, SALON SOCIAL Y TERRAZA BBQ. VIGILANCIA 24 HORAS. EL APARTAMENTO NO TIENE GARAJE, PERO EL EDIFICIO TIENE PARQUEADEROS PARA VISITANTES. PRECIO INCLUYE ADMINISTRACION. 636-2159",1 a 8 años,
191946345.0,Apartamento,1050000.0,3.0,1.0,1.0,,20.0,20.0,8.0,"Aire Acondicionado, Ascensor, Calentador, Circuito cerrado de TV, Citófono, Cocina Integral, Cocina tipo Americano, Colegios / Universidades, En conjunto cerrado, Estudio, Loft, Parques cercanos, Planta Eléctrica, Portería / Recepción, Sobre vía principal, Trans. Público cercano, Vigilancia, Vista panorámica, Zona de lavandería, Zona Residencial","¡Bienvenido a tu apartamento tipo LOF que combina comodidad y estilo en cada rincón. Al entrar, serás recibido por una atmósfera cálida y acogedora, perfecta para relajarte después de un largo día, La cocina integral es un sueño hecho realidad para los amantes de la gastronomía, equipada con modernos electrodomésticos y elegantes encimeras. Preparar tus comidas favoritas será un placer en este espacio funcional y bien diseñado.  con espacio más que suficiente para una cómoda cama  closet espacioso. un baño, Zona de lavanderia comunal, este apartamento te ofrece fácil acceso a una gran variedad de servicios y actividades. Desde restaurantes cercanos , tiendas,  parques, todo está a tu alcance para que disfrutes al máximo de la vida en este apartamento terraza comunal.",,
7617858.0,Habitación,700000.0,5.0,,,,7.0,7.0,0.0,"Amoblado, Balcón, Baño Independiente, Closet, Parques cercanos, Supermercados / C.Comerciales, Trans. Público cercano, Zona Comercial, Zona de lavandería, Zona Residencial",Coliving en Nicolás de federman bogota habitaciones con o sin baño privado Amobladas con cama closet escritorio mesa de noche incluyen todos los servicios internet fibra 500 mg aseo a la habitación lavado de ropa acceso a todas las zonas sociales cocina dotada terraza bbq zona de estudio con cómputo e impresora sala Tv habitaciones desde 700 000,,
10715051.0,Apartaestudio,1250000.0,4.0,1.0,1.0,,25.0,25.0,2.0,"Amoblado, Cocina Integral, Loft, Parques cercanos, Trans. Público cercano","Rentamos apartaestudio muy bien ubicado ? Nicolás de Federman.  El  apartaesdtudio es amoblado e incluyen: Cama, Closet, Escritorio, mesa de noche, nevera, horno microondas ✔️  Cocina  equipada con Nevera, Estufa, Horno microondas, Zona de lavandería con lavadora y secadora (compartido), Internet Wifi de 120 megas, Baño con agua caliente y servicio de aseo todos los días en las zonas comunes.✔️  Todos los servicios incluidos sin restricciones de visitas  ni horarios de llegada.  REQUISITOS:⬇️ 1) Fotocopia de la cédula o pasaporte. 2) Certificación laboral o estudiantil. 3) Dos referencias personales. 4) Un depósito de $300.000 Reembolsables.",1 a 8 años,
191867356.0,Apartamento,3400000.0,4.0,2.0,2.0,1.0,69.0,69.0,0.0,"Acceso Pavimentado, Alcantarillado, Ascensor, Cochera, Cocina Integral, Colegios / Universidades, En condominio, Gimnasio, Parques cercanos, Sensor de movimiento, Servicios Públicos, Supermercados / C.Comerciales, Trans. Público cercano, Zona de BBQ, Zonas Verdes","[ARR] ID HOUM: 145176  Entérate de todos los beneficios al arrendar con nosotros:     • Asistencia e intermediación con el propietario     • Firma tu contrato online     • Arrienda sin burocracia, sin papeleos ni notarías  Departamento en arriendo, ubicado en el barrio Quinta Paredes, con una superficie construida de 69.00 m² y superficie total de 69.00  m².   Sus principales características son:      • No amoblado     • 2 dormitorios     • 2 baños     • Admite mascotas     • 1 parqueadero     • Año de construcción: 2024              Además, el inmueble cuenta con las siguientes amenidades:      • Salón de eventos     • Ascensor     • Zona de juegos     • Gimnasio     • Zona de asadores  Si arriendas con nosotros, te brindamos asesoría personalizada durante todo el proceso.  Requisitos para arrendar con nosotros:      • Arrienda sin codeudor*, fácil, rápido y seguro     • Demuestra un ingreso mensual neto de al menos 2.5 veces el valor del arriendo (los ingresos mensuales se pueden complementar por las personas que vivirán en este inmueble)     • Completa tu información básica y mándanos tus extractos bancarios o documentos que demuestren tus ingresos     • No debes tener reportes negativos en centrales de crédito           IMPORTANTE:      • Te invitamos a agendar una visita a esta propiedad     • Si tienes alguna duda por favor puedes solicitar más información desde los portales como también contactarte directamente con nosotros      Más que una inmobiliaria, somos Houm. *",1 a 8 años,A estrenar
191178620.0,Apartaestudio,1250000.0,3.0,1.0,1.0,,25.0,25.0,2.0,,Agradable aparta estudio encortinado excelente ubicacion cocina  eléctrica integral calentador agua muebles de pared tanto en alcoba como en cocina espacio para colocar lavadora pantalla de vigilancia puerta de seguridad comunicarle vía WhatsApp 3112333474 y o 3153423687,1 a 8 años,
7849151.0,Apartamento,4500000.0,5.0,4.0,4.0,2.0,120.0,120.0,5.0,,"AMPLIO APARTAMENTO EN QUINTO PISO CON ASCENSOR, HABITACION PRINCIPAL CON BAÑO PRIVADO Y VESTIER, 2 HABITACIONES CON CLOSET Y BAÑO DE HABITACIONES, ESTUDIO CON BALCON, SALA COMEDOR CON CHIMENEA, BAÑO SOCIAL, COCINA INTEGRAL, AREA DE LAVANDERIA, HABITACIÓN DEL SERVICIO CON BAÑO PRIVADO. DOS PARQUEADEROS EN SÓTANO, EDIFICIO CON VIGILANCIA 24 HORAS Y SALON COMUNAL.",9 a 15 años,
10943505.0,Apartaestudio,1800000.0,5.0,1.0,1.0,,20.0,20.0,1.0,,"Hospedate en un apartaestudio amoblado cerca a corferias en Bogotá (Plus 104) el valor incluye servicios públicos, internet, tv y admon.",1 a 8 años,
191933284.0,Apartaestudio,2450000.0,4.0,1.0,1.0,,36.0,36.0,0.0,"Amoblado, Ascensor, Calentador, Citófono, Vista panorámica","? ¡Arrienda tu espacio ideal en Nicolás de Federmán! ?  ✨ Características del inmueble: 	? Área: 36 m². 	? Dúplex completamente amoblado. 	? Habitación privada con cama cómoda. 	? Sala acogedora. 	? Cocina equipada: incluye todos los enseres necesarios. 	? Escritorio ideal para trabajar o estudiar. 	? Televisor para tu entretenimiento. 	? Baño moderno y funcional. 	? Lavadora y secadora incluidas.  ? Precio: $2.500.000 (¡Administración incluida!) ? Ubicación: Barrio Nicolás de Federmán, cerca de todo lo que necesitas.",menor a 1 año,
191936421.0,Apartaestudio,2000000.0,4.0,1.0,1.0,1.0,32.0,32.0,8.0,"Ascensor, Barra estilo americano, Baño Independiente, Calentador, Canchas Deportivas, Circuito cerrado de TV, Citófono, Closet, Cochera, Cocina Equipada, Cocina Integral, Cocina tipo Americano, Colegios / Universidades, Depósito / Bodega, En conjunto cerrado, Garaje(s), Gimnasio, Instalación de gas, Jardín, Oficina de negocios, Parqueadero Visitantes, Parques cercanos, Planta Eléctrica, Portería / Recepción, Salón Comunal, Supermercados / C.Comerciales, Terraza, Trans. Público cercano, Vigilancia, Vista panorámica, Zona de lavandería, Zona Infantil, Zona Residencial, Zonas Verdes","FAVOR NO COMISIONISTAS. Moderno y acogedor apartaestudio (con garaje) para alquiler en Gran América - Corferias, ubicado dentro de un completo y exclusivo cllub house dotado de game room, co-working, zona de ropas, salón de yoga, parque y salón para niños (interior), BBQ, taller de bici, gimnasio, dos salones espectaculares para reuniones, parqueadero de visitantes y estricta vigilancia. Piso alto con vista exterior. Cuenta con una alcoba, cocina, una baño, depósito y garaje. EL CANON INCLUYE EL VALOR DE LA ADMON. RQG",1 a 8 años,A estrenar
10943464.0,Apartaestudio,1700000.0,5.0,1.0,1.0,,18.0,18.0,4.0,,"Apartaestudio amoblado cerca al centro de Bogotá (Estándar 405) el valor incluye servicios públicos, internet, tv y admon.",1 a 8 años,
192039785.0,Casa,5500000.0,4.0,4.0,,,310.0,310.0,0.0,"Alcantarillado, Bahía exterior de parqueo, Baño Auxiliar, Baño compartido, Bombas de gasolina, Cableado de Red, Cerca a sector comercial, Cocina Integral, Colegios / Universidades, Depósito / Bodega, En casa, En zona Comercial, En zona residencial, Instalación de gas, Patio, Piso en Baldosa /  Mármol, Restaurantes, Servicios independientes, Servicios Públicos, Sobre vía principal, Sobre vía secundaria, Supermercados / C.Comerciales, Trans. Público cercano, Ventilación Natural, Zona Comercial, Zona Residencial, Área Rural","Se arrienda  amplia casa comercial de 310 m, ubicada en el barrio Teusaquillo, cerca de la Avenida NQS, Calle 26 y Calle 45, lo que la convierte en una excelente opción para oficinas o actividades comerciales. El inmueble, de dos niveles, cuenta con 6 oficinas, 4 baños, una sala, comedor, cocina semi-integral, y un amplio patio, . Además, tiene acabados y cuenta con pisos en cerámica y laminado, y dispone de un depósito para almacenamiento adicional. Su ubicación estratégica permite fácil acceso al transporte público como el SITP y Transmilenio, así como a parques públicos y zonas verdes cercanas. Es un lugar ideal para empresas que buscan un espacio versátil y bien conectado en una zona comercial de alto tráfico. Para mas información comuníquese con el ejecutivo comercial jose rodriguez al celular o whatsapp 3174032872 o al correo jose.rodriguezinmobiliariasaliadas.com.  1133-3000005523",más de 30 años,
191237840.0,Apartamento,1400000.0,3.0,1.0,2.0,,55.0,1.0,3.0,,Apto con buena luz piso cerámica  Cada habitación con closet  Cocina abierta  Muy cerca de estación de transmilenio y del metro  varias vías alternas cra 7 calle 53 calla 45 kra 13  Cerca de supermercados bancos universidades,16 a 30 años,
191908871.0,Apartamento,1600000.0,3.0,1.0,2.0,1.0,52.0,52.0,0.0,"Baño Auxiliar, Citófono, Colegios / Universidades, Garaje(s), Instalación de gas, Parques cercanos, Supermercados / C.Comerciales, Trans. Público cercano, Vista panorámica, Zona de lavandería, Zona Residencial","APARTAMENTO DE DOS HABITACIONES CADA UNO CON SU CLOSET, UN SOLO BAÑO,  COCINA INTEGRAL, ZONA DE LAVADO, SALA COMEDOR Y ACCESO A PARQUEADERO PARA MOTO DESCUBIERTO.                                                                                                                                                                                                   SERVCIOS DE LUZ, AGUA Y ENERGIA, INDEPENDIENTES.                                                                                                                                                                                          NO SE PAGA ADMINISTRACION, NO HAY PORTERIA.                                                                                                                                                                                   REQUISITO INDISPENSABLE, FIADOR SOLVENTE CON FINCA RAIZ. UBICADO EN LA KRA 15 # 56 - 37.                                                                                                                                                                                                                             PARA MAS INFORMACION LLAMAR AL 3106252357 SE ATIENE DE LUNES A VIERNES DE 8:30 - 5:00 Y SABADOS DE 9:00 - 12:30 644-2010",1 a 8 años,
191960178.0,Apartamento,1760000.0,4.0,1.0,1.0,1.0,45.0,45.0,2.0,"Ascensor, Citófono, Cocina Integral, En conjunto cerrado, Instalación de gas, Parques cercanos, Portería / Recepción, Supermercados / C.Comerciales, Trans. Público cercano, Vigilancia, Zona de lavandería, Zona Residencial","Arriendo apartamento quinta paredes, de 1 habitación, un baño, cocina integral a gas, un parqueadero, es bien iluminado, zona tranquila, sector residencial, cerca a parques, supermercados de cadena, para mayor información, contactanos al 3 dieciocho- ocho 27, veintinueve 01, Luisa Lozano.",16 a 30 años,
10564450.0,Habitación,690000.0,3.0,1.0,1.0,,10.0,10.0,0.0,"Baño compartido, Baño Independiente, Closet, Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Público cercano, Zona de lavandería, Zona Residencial","Habitaciones disponibles, algunas con baño privado y otras con baño compartido con otra habitación, muy iluminadas, con espacio para cama y escritorio, muy cerca a la UNal, al trasmilenio por la 30, la 26 y el alimentador para por el frente, cuenta con tiendas y mucha oferta variada cerca. El pago incluye servicios: Luz, agua e internet y empleada que hace aseo en zonas comunes una vez a la semana.",más de 30 años,
192018554.0,Apartamento,1855132.0,3.0,2.0,1.0,1.0,38.0,,3.0,"Ascensor, Cocina Integral, Cocina tipo Americano","APARTAMENTO INTERIOR, HALL DE ENTRADA, BAÑO SOCIAL, COCINA INTEGRAL TIPO AMERICANO A GAS, ZONA DE ROPAS, SALA COMEDOR, UNA ALCOBA CON BAÑO PRIVADO, UN GARAJE (#39) DEPOSITO (#37), EDIFICIO CON SEGURIDAD LAS 24 HORAS, ASCENSOR. 8 AÑOS DE CONSTRUIDO",1 a 8 años,
191544785.0,Apartaestudio,2500000.0,4.0,1.0,1.0,1.0,44.0,44.0,0.0,"Alarma, Alcantarillado, Ascensor, Bahias de parqueo, Balcón, Baño compartido, Bombas de gasolina, Cableado de Red, Calentador, Cerca a sector comercial, Cerca centro comercial, Citófono, Closet, Cocina Integral, Colegios / Universidades, Comedor, Cómodas vias de acceso, En Edificio, Garaje Cubierto, Instalación de gas, Parqueadero Visitantes, Parques cercanos, Piso en Baldosa /  Mármol, Portería / Recepción, Puerta de seguridad, Restaurantes, Salón Comunal, Servicios independientes, Servicios Públicos, Shut de basura, Sobre vía principal, Supermercados / C.Comerciales, Todos los Servicios, Trans. Público cercano, Ubicada en edificio, Ventilación Natural, Vigilancia 24x7, Vigilancia privada 24*7, Zona de lavandería, Zona Infantil, Zona Residencial, Zonas Verdes","Acogedor apartaestudio exterior, se entrega amoblado y línea blanca, piso 5, ubicado en el Edificio Portal de Belalcázar, sala comedor con amplios ventanales que proporcionan luz natural a todas sus áreas, linda vista a la ciudad y lomas, consta de 1 habitación con closet en ambientes separados, 1 baño, zona de lavandería independiente, balcón, 1 parqueadero, El edificio cuenta con salón social, parque para niños y portería con vigilancia 24/7. El apartaestudio se encuentra en edificio de Propiedad Horizontal, vigilancia 24/7, CCTV, cerca a la universidad nacional, transporte público, principales vías como la avenida carrera 30, ubicado cerca de Centros Comerciales, colegios, zona de restaurantes en el primer piso, zona residencial, zona comercial y parques públicos.     2-4704",9 a 15 años,
192029708.0,Apartamento,3500000.0,4.0,2.0,3.0,,102.0,102.0,3.0,"Barra estilo americano, Calentador, Chimenea, Citófono, Cocina Integral, Cocina tipo Americano, Colegios / Universidades, Depósito / Bodega, Estudio, Instalación de gas, Parques cercanos, Piso en Baldosa /  Mármol, Supermercados / C.Comerciales, Trans. Público cercano, Vista panorámica, Zona Comercial, Zona de lavandería, Zona Residencial","¡Hermoso y acogedor apartamento remodelado en La Soledad! ¿Buscas un espacio moderno, amplio y lleno de luz natural? ¡Este es el lugar ideal para ti! ✨ 3 habitaciones y 2 baños, perfectos para tu comodidad. ✨ Sala-comedor con chimenea, creando un ambiente cálido y acogedor. ✨ Cocina en isla americana, equipada con estufa y horno a gas, perfecta para los amantes de la cocina. ✨ Piso de PVC color madera, que aporta elegancia y calidez. ✨ Espacio de depósito para mayor comodidad y organización. ✨ Tercer piso de un edificio residencial tranquilo y silencioso, ideal para descansar y relajarse. ✨ Ubicación privilegiada en La Soledad, un gran vecindario en el corazón de la ciudad, con acceso a transporte público (Transmilenio, SITP, Tembici) y a pocos pasos del Parkway, calle 45, Palermo y Galerías. Rodeado de comercio, entretenimiento, cultura y educación. ¡No dejes pasar esta oportunidad de vivir en un lugar único! Contáctanos *vía whatsapp* para más información.",más de 30 años,
191917781.0,Apartamento,5000000.0,4.0,3.0,3.0,1.0,92.0,92.0,1.0,"Acceso Pavimentado, Amoblado, Asador, Ascensor, Balcón, Baño Auxiliar, Baño Independiente, Calentador, Cancha de Squash, Cerca de Zona Urbana, Chimenea, Circuito cerrado de TV, Citófono, Closet, Cochera, Cocina Equipada, Cocina Integral, Colegios / Universidades, En conjunto cerrado, Estudio, Garaje(s), Gimnasio, Hall de Alcobas, Instalación de gas, Parques cercanos, Piso en Baldosa /  Mármol, Portería / Recepción, Salón Comunal, Sauna / Turco / Jacuzzi, Supermercados / C.Comerciales, Trans. Público cercano, Vigilancia, Zona de lavandería, Zona Infantil, Zona Residencial, Zonas Verdes","Arriendo apartamento amoblado incluida la administracion en Ciudad Salitre oriental de 92 metros cuadrados, 5 piso, vista exterior, consta de sala con chimenea, comedor, balcon, 3 habitaciones, habitacion principal con balcon, wallking closet, 3 baños, uno de ellos en habitacion principal,estudio, cocina integral, internet, 2 ascensores, piso a asotano, chut de basura por piso, 1 parqueadero en sotano, salon social, Terraza con BBQ,gimnasio, salon de juegos, cancha de squash, salon de teatro, zonas humedas, bicicletero.",,
192007367.0,Apartamento,3200000.0,4.0,2.0,4.0,1.0,110.0,110.0,0.0,,"Hermoso apartamento Duplex remodelado que consta de Sala, comedor independiente, cocina integral a gas con zona de lavandería, dos habitaciones en el primer piso, la principal con walk-in closet, dos baños, segundo piso con estudio amplio y dos habitaciones con closet pequeño. Encortinado. Parqueadero privado cubierto. Valor incluye admon. Ascensor intermedio panoramico. Diagonal a Universidad Nacional y a una cuadra de la calle 53 y cra 50. 414-198",16 a 30 años,
10889168.0,Apartaestudio,1350000.0,4.0,1.0,1.0,,5.0,5.0,0.0,"Amoblado, Cocina Integral, Duplex, Parques cercanos, Supermercados / C.Comerciales, Trans. Público cercano, Zona Comercial, Zona de lavandería","Arriendo excelente apartaestudio tipo duplex amoblado con servicios incluidos en el sector de Nicolás de Federman. Cuenta con su habitación amplia, base cama con colchón, mesa de noche, espejo, escritoio, closet. Cocina integral. Baño tipo tina. Internet, Zona de Lavandería compartida, Servicio de aseo solo zonas comunes, Soporte técnico/mantenimiento, Bicicletero, Cámaras 24h. Para más información escribir o llamar al 314 3692576 María Fernanda Rueda",1 a 8 años,
191234755.0,Apartamento,4200000.0,3.0,3.0,3.0,1.0,98.0,98.0,1.0,,Apartamento 98 metros cuadrados cerca gran estación avenida El dorado búnker de la fiscalía gobernación de cundinamarca buenas vías de acceso tus habitaciones tres baños parqueadero biblioteca chimenea y terraza,9 a 15 años,
191630856.0,Casa,4500000.0,4.0,4.0,4.0,4.0,280.0,280.0,0.0,"Instalación de gas, Patio, Piso en Baldosa /  Mármol, Sobre vía principal, Trans. Público cercano, Zona Comercial, Zona Residencial","Encantadora casa en arriendo ubicada en el sector de La Soledad, cerca de El Campín, la Avenida NQS y Movistar Arena. Esta espaciosa propiedad cuenta con 4 habitaciones, de las cuales dos tienen closet, y 4 baños. Disfruta de un acogedor salón comedor, una cocina semi integral y un patio ideal para relajarte. Además, cuenta con parqueadero para cuatro carros pequeños o dos carros grandes. ¡Un hogar perfecto para vivir cómodamente!",más de 30 años,
191379136.0,Apartaestudio,3825000.0,4.0,1.0,1.0,,31.0,31.0,0.0,"Ascensor, Closet, Cocina Equipada, Cocina Integral, Servicios Públicos, Todos los Servicios, Vigilancia 24x7","Arriendo de Apartaestudio Amoblado en Edificio Avanzza  ¿Buscas un lugar moderno y cómodo para tu estadía? ¡Tenemos la solución perfecta para ti!  Descripción del Apartaestudio: - Ubicación:Edificio Avanzza, en una zona privilegiada de la ciudad. - Tipo de estadía: Disponible para estadías cortas o largas. - Amoblado: Sí, completamente amoblado con muebles modernos y de alta calidad. - Comodidades: - Cocina equipada con electrodomésticos de última generación. - Sala de estar con sofá, televisión y mesa de centro. - Dormitorio con cama cómoda y amplio armario. - Baño privado con ducha y artículos de aseo. - Conexión a internet de alta velocidad. - Aire acondicionado y calefacción.  Servicios del Edificio: - Seguridad 24/7. - Gimnasio completamente equipado. - Área de lavandería. - Parqueadero disponible.  Beneficios Adicionales: - Cercanía a centros comerciales, restaurantes y transporte público. - Ambiente tranquilo y seguro. - Ideal para profesionales, estudiantes o parejas.  Condiciones de Arriendo: - Precio competitivo y flexible según la duración de la estadía. - Depósito de seguridad requerido. - No se permiten mascotas.  Contacto: Para más información o para agendar una visita, por favor comunícate al [número de teléfono] 1162-234",menor a 1 año,
11065734.0,Apartaestudio,1600000.0,3.0,1.0,,,29.0,29.0,0.0,"Calentador, Cerca centro comercial, Trans. Público cercano, Vigilancia, Vista panorámica, Zona Comercial, Zona Residencial","EXCELENTE APARTAMENTO UBICADO EN ZONA ESTRATEGICA DE BOGOTA, EN 5TO PISO SIN ASCENSOR, VISTA EXTERIOR. CUENTA CON AREA LIBRE DE DISTRIBUCION Y UN PEQUEÑO DEPOSITO.",9 a 15 años,
191899977.0,Apartaestudio,1800000.0,3.0,1.0,1.0,,25.0,,0.0,,"4° piso, un solo ambiente tipo loft, un baño, cocina integral tipo americana, pisos baldosa, Ubicado en Edf AMOBLADO",más de 30 años,
191984022.0,Apartamento,2400000.0,3.0,2.0,2.0,1.0,76.0,76.0,1.0,"Ascensor, Barra estilo americano, Citófono, Cocina Integral, Colegios / Universidades, Garaje(s), Parques cercanos, Patio, Portería / Recepción, Supermercados / C.Comerciales, Trans. Público cercano, Vigilancia, Zona Comercial, Zona de lavandería, Zona Residencial","¡Tu nuevo hogar te espera en Galerías, Bogotá! ✨  Descubre este hermoso apartamento de 76 m2, 2 habitaciones, 2 baños y un patio, ideal para quienes buscan comodidad y un estilo de vida moderno en una de las mejores zonas de Bogotá.  Ubicado en Galerías, disfrutarás de una ubicación estratégica con acceso rápido a universidades, centros comerciales, supermercados y restaurantes. Además, estarás cerca de importantes vías como la Av. Caracas, la Calle 53 y la Carrera 30, facilitando la movilidad por la ciudad.  El apartamento cuenta con una distribución funcional y luminosa. Su acogedor patio es un espacio ideal para reuniones, mascotas o simplemente para relajarte al aire libre.  Contáctanos hoy mismo y agenda tu visita.   Gustavo Ospina,  3118195791 3134635453",,
191820008.0,Casa,6950000.0,4.0,4.0,5.0,1.0,229.0,,0.0,"Balcón, Cocina Integral, Colegios / Universidades, Despensa, Parques cercanos, Supermercados / C.Comerciales, Trans. Público cercano, Zona Comercial, Zona de lavandería, Zona Residencial","*ARRIENDO CASA EN UPZ TEUSAQUILLO* *SANTA TERESITA - PARKWAY – BOGOTÁ* *INSTITUCIÓNAL, COMERCIAL O RESIDENCIAL* ⭕⭕ Área Lote: 114 m2  Área construida: 229 m2 aprox. Actualmente tiene 2 apartamentos. Construcción de 2 pisos. Antigüedad: Anotación 1 CTL: 1937. *Apartamento P-2 tiene:* 2 habitaciones. 2 baños.  Sala comedor. Balcón. Cocina integral. Zona despensa. Patio lavandería. 1 Garaje. *Apartamento P-1 tiene:* 3 habitaciones. 2 baños.  Sala comedor. Cocina integral.   Casa esquinera. Estrato 4. Vista: carrera 22 y calle 44. ⭕⭕ CONSTRUCCIÓN Se renovó estructura de cubierta. Se instaló estructura metálica. Servicios: Agua y energía. No gas. Estufa conectada a 220 volt. lo cual minimiza el consumo de energía. Los aptos. comparten servicio de agua. Instalaciones separadas.",más de 30 años,
191909360.0,Apartamento,1650000.0,5.0,1.0,1.0,,25.0,25.0,0.0,"Amoblado, Calentador, Citófono, Cocina tipo Americano, Colegios / Universidades, Jardín, Loft, Portería / Recepción, Supermercados / C.Comerciales, Terraza, Trans. Público cercano, Vigilancia, Zona Comercial","Apartaestudio amoblado, con sala, comedor, cocina americana con lavadora, secadora, baño y una habitación con cama doble. El edificio esta ubicado cerca al transporte público, supermercados y zona comercial. A 30 minutos del Aeropuerto el Dorado y 20 minutos de la Universidad Nacional.  Se arrienda minimo por 1 año, con poliza de seguro SURA.",1 a 8 años,
192007047.0,Apartaestudio,1281300.0,3.0,1.0,1.0,,17.0,15.0,0.0,"Ascensor, Calentador, Circuito cerrado de TV, Citófono, Cocina Integral, Parques cercanos, Piso en Baldosa /  Mármol, Salón Comunal, Trans. Público cercano, Zona Residencial","Disfruta de este acogedor apartaestudio para estrenar ubicado en el cuarto piso. El edificio que se encuentra frente a un parque nos ofrecerá próximamente varios servicios comunales como: Terraza BBQ, Terraza Social, Lavandería Comunal, Gimnasio semi equipado, sala de reuniones, sala de coworking y bicicletero. En su entorno inmediato podemos disfrutar de una variedad de oferta comercial y gastronómica; la calle 26, la carrera 30 y la carrera 40 son las vías principales de acceso y en transporte público de SITP así como la estación Ciudad Universitaria a pocas cuadras. 259-3926",menor a 1 año,
